"subj_inits","subj_email","lang","lang_other","years_train","device_samp_hz","headphoneCheck","task","cur_trial","trial_type","freq1","freq2","response","correct","staircase_track","staircase","staircase_track0","staircase_track1","diff"
"YS","yaels","English","NA","0","44100","3","5","13","0","274.450624912979","302.43077576056874","2","false","0","NaN","NaN","NaN","2.4009999999999994"
"YS","yaels","English","NA","0","44100","3","5","14","2","245.6619850309438","245.6619850309438","2","true","1","NaN","NaN","NaN","3.4299999999999993"
"YS","yaels","English","NA","0","44100","3","5","15","2","266.7846316402335","266.7846316402335","2","true","2","NaN","NaN","NaN","4.8999999999999995"
"YS","yaels","English","NA","0","44100","3","5","16","2","718.4720108177663","718.4720108177663","2","true","3","NaN","NaN","NaN","3.4299999999999993"
"YS","yaels","English","NA","0","44100","3","5","17","2","865.7809182245784","865.7809182245784","2","true","4","NaN","NaN","NaN","2.4009999999999994"
"YS","yaels","English","NA","0","44100","3","5","18","0","833.0527503461449","956.9815997767394","1","false","0","NaN","NaN","NaN","3.4299999999999993"
"YS","yaels","English","NA","0","44100","3","5","19","2","1321.5811221151403","1321.5811221151403","2","true","1","NaN","NaN","NaN","4.8999999999999995"
"YS","yaels","English","NA","0","44100","3","5","20","0","337.6398777386251","448.09935202379756","0","true","2","NaN","NaN","NaN","7"
"YS","yaels","English","NA","0","44100","3","5","21","1","206.72827041183766","137.97456716468037","1","true","3","NaN","NaN","NaN","4.8999999999999995"
"YS","yaels","English","NA","0","44100","3","5","22","0","522.7222077058831","693.7316887159258","0","true","4","NaN","NaN","NaN","3.4299999999999993"
"YS","yaels","English","NA","0","44100","3","5","23","2","535.1087082457692","535.1087082457692","2","true","5","NaN","NaN","NaN","2.4009999999999994"
"YS","yaels","English","NA","0","44100","3","5","24","1","386.802400849434","336.7115981574645","1","true","6","NaN","NaN","NaN","1.6806999999999994"
"YS","yaels","English","NA","0","44100","3","5","25","2","664.2366581135984","664.2366581135984","2","true","7","NaN","NaN","NaN","1.1764899999999996"
"YS","yaels","English","NA","0","44100","3","5","26","2","387.9991742667719","387.9991742667719","2","true","8","NaN","NaN","NaN","0.8235429999999997"
"YS","yaels","English","NA","0","44100","3","5","27","0","236.6444786565451","248.17363290307335","1","false","0","NaN","NaN","NaN","1.1764899999999996"
"YS","yaels","English","NA","0","44100","3","5","28","1","331.6776226426841","309.88670217880053","2","false","0","NaN","NaN","NaN","1.6806999999999994"
"YS","yaels","English","NA","0","44100","3","5","29","2","669.4738547690362","669.4738547690362","2","true","1","NaN","NaN","NaN","2.4009999999999994"
"YS","yaels","English","NA","0","44100","3","5","30","0","241.43091204554227","277.3473112583782","0","true","2","NaN","NaN","NaN","3.4299999999999993"
"YS","yaels","English","NA","0","44100","3","5","31","2","1413.4206555609267","1413.4206555609267","2","true","3","NaN","NaN","NaN","2.4009999999999994"
"YS","yaels","English","NA","0","44100","3","5","32","0","299.8439549183864","344.45015341699826","1","false","0","NaN","NaN","NaN","3.4299999999999993"
"YS","yaels","English","NA","0","44100","3","5","33","2","269.1790594360281","269.1790594360281","2","true","1","NaN","NaN","NaN","4.8999999999999995"
"YS","yaels","English","NA","0","44100","3","5","34","2","550.0089751573254","550.0089751573254","0","false","0","NaN","NaN","NaN","7"
"YS","yaels","English","NA","0","44100","3","5","35","2","291.5817243187047","291.5817243187047","1","false","0","NaN","NaN","NaN","10"
"YS","yaels","English","NA","0","44100","3","5","36","1","344.23698461022116","193.19647542471535","1","true","1","NaN","NaN","NaN","14.285714285714286"
"YS","yaels","English","NA","0","44100","3","5","37","0","218.0079297470776","436.0158594941552","0","true","2","NaN","NaN","NaN","20.408163265306126"
"YS","yaels","English","NA","0","44100","3","5","38","1","227.4114070953417","113.70570354767085","2","false","0","NaN","NaN","NaN","29.154518950437325"
"YS","yaels","English","NA","0","44100","3","5","39","2","245.52511083300692","245.52511083300692","2","true","1","NaN","NaN","NaN","41.64931278633904"
"YS","yaels","English","NA","0","44100","3","5","40","2","333.342009286009","333.342009286009","2","true","2","NaN","NaN","NaN","59.49901826619863"
"YS","yaels","English","NA","0","44100","3","5","41","1","424.3128120250346","212.1564060125173","1","true","3","NaN","NaN","NaN","41.64931278633904"
"YS","yaels","English","NA","0","44100","3","5","42","2","1281.6629965947811","1281.6629965947811","2","true","4","NaN","NaN","NaN","29.154518950437325"
"YS","yaels","English","NA","0","44100","3","5","43","2","1120.9288811309505","1120.9288811309505","2","true","5","NaN","NaN","NaN","20.408163265306126"
"YS","yaels","English","NA","0","44100","3","5","44","2","620.1758469718355","620.1758469718355","2","true","6","NaN","NaN","NaN","14.285714285714286"
"YS","yaels","English","NA","0","44100","3","5","45","2","276.51914706742605","276.51914706742605","2","true","7","NaN","NaN","NaN","10"
"YS","yaels","English","NA","0","44100","3","5","46","0","374.4758940325788","667.2401879361645","0","true","8","NaN","NaN","NaN","7"
"YS","yaels","English","NA","0","44100","3","5","47","2","781.2119545573892","781.2119545573892","2","true","9","NaN","NaN","NaN","4.8999999999999995"
"YS","yaels","English","NA","0","44100","3","5","48","1","1267.966686898487","955.4044548547315","1","true","10","NaN","NaN","NaN","3.4299999999999993"
"YS","yaels","English","NA","0","44100","3","5","49","2","1317.3055090458768","1317.3055090458768","2","true","11","NaN","NaN","NaN","2.4009999999999994"
"YS","yaels","English","NA","0","44100","3","5","50","1","236.6509482553369","206.00471666552875","1","true","12","NaN","NaN","NaN","1.6806999999999994"
"YS","yaels","English","NA","0","44100","3","5","51","0","336.47437823867415","370.77783031662887","1","false","0","NaN","NaN","NaN","2.4009999999999994"
"YS","yaels","English","NA","0","44100","3","5","52","2","257.23726912609277","257.23726912609277","2","true","1","NaN","NaN","NaN","3.4299999999999993"
"YS","yaels","English","NA","0","44100","3","5","53","0","215.3399861038699","262.5240452966132","0","true","2","NaN","NaN","NaN","4.8999999999999995"
"YS","yaels","English","NA","0","44100","3","5","54","0","333.94816182584685","443.1998848179349","0","true","3","NaN","NaN","NaN","3.4299999999999993"
"YS","yaels","English","NA","0","44100","3","5","55","2","944.4839916701059","944.4839916701059","2","true","4","NaN","NaN","NaN","2.4009999999999994"
"YS","yaels","English","NA","0","44100","3","5","56","2","1509.0999361994927","1509.0999361994927","2","true","5","NaN","NaN","NaN","1.6806999999999994"
"YS","yaels","English","NA","0","44100","3","5","57","2","281.34437937212743","281.34437937212743","2","true","6","NaN","NaN","NaN","1.1764899999999996"
"YS","yaels","English","NA","0","44100","3","5","58","2","398.49427519615097","398.49427519615097","2","true","7","NaN","NaN","NaN","0.8235429999999997"
"YS","yaels","English","NA","0","44100","3","5","59","2","483.8072292485629","483.8072292485629","2","true","8","NaN","NaN","NaN","0.5764800999999997"
